# 
# Solution parameters:
# - mu = 1
# - rh = 0.265585
# - Omega_H = 0.899656
# - m = 1
# - c = 1 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.39992069249695106
# - J = 0.1582781770313416
# - Mmat/M = 0.07656415214085495
# - Jmat/J = 0.16991114272962593
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.8485659890748505E+00  0.8485650425040894E+00 -0.8478375611716373E+00  0.6345758882761481E-01 -0.2630756582131963E-72  0.2143859396728744E-01  0.2143857367966481E-01 -0.5125918918178122E-72
  0.3846153846153846E-02  0.0000000000000000E+00  0.8484985411616002E+00  0.8484975946339772E+00 -0.8477701801562501E+00  0.6346494245545620E-01 -0.4551153403681682E-26  0.2144098053739697E-01  0.2144096024840600E-01  0.4072910649681240E-24
  0.7692307692307693E-02  0.0000000000000000E+00  0.8482942087340941E+00  0.8482932622958926E+00 -0.8475660503508217E+00  0.6348722365312641E-01  0.4830124891152702E-25  0.2144821163193528E-01  0.2144819133797730E-01 -0.1163825130519977E-24
  0.1153846153846154E-01  0.0000000000000000E+00  0.8479501226750553E+00  0.8479491763490018E+00 -0.8472223054499465E+00  0.6352475596827929E-01  0.1322017688792304E-24  0.2146039190017140E-01  0.2146037159704831E-01  0.1046389756329254E-24
  0.1538461538461539E-01  0.0000000000000000E+00  0.8474635768753765E+00  0.8474626306816448E+00 -0.8467362420097083E+00  0.6357785288539160E-01 -0.2942113636072301E-25  0.2147762247711552E-01  0.2147760216046350E-01 -0.7857273822898690E-26
  0.1923076923076923E-01  0.0000000000000000E+00  0.8468320417929224E+00  0.8468310957508502E+00 -0.8461053329734781E+00  0.6364681677002561E-01  0.2038687053645853E-24  0.2150000063971270E-01  0.2149998030507439E-01 -0.1290454051468961E-25
  0.2307692307692308E-01  0.0000000000000000E+00  0.8460531775933181E+00  0.8460522317219907E+00 -0.8453272407983079E+00  0.6373193780303830E-01 -0.1278743943503601E-25  0.2152761946763955E-01  0.2152759911047330E-01  0.8178262143553107E-25
  0.2692307692307692E-01  0.0000000000000000E+00  0.8451248467846489E+00  0.8451239011031791E+00 -0.8443998300766190E+00  0.6383349290902113E-01  0.1219091396096385E-24  0.2156056751109290E-01  0.2156054712677775E-01 -0.9728926544915540E-25
  0.3076923076923077E-01  0.0000000000000000E+00  0.8440451262326359E+00  0.8440441807602886E+00 -0.8433211795392048E+00  0.6395174468344957E-01  0.1011808310595646E-24  0.2159892846790801E-01  0.2159890805175033E-01  0.6488829499098393E-25
  0.3461538461538462E-01  0.0000000000000000E+00  0.8428123184447514E+00  0.8428113732010041E+00 -0.8420895933280697E+00  0.6408694032333699E-01 -0.1010905036260434E-24  0.2164278087235182E-01  0.2164276041959206E-01  0.1097630386868270E-25
  0.3846153846153846E-01  0.0000000000000000E+00  0.8414249620150915E+00  0.8414240170196645E+00 -0.8407036114309595E+00  0.6423931056639033E-01  0.2076820115246433E-24  0.2169219779791221E-01  0.2169217730373195E-01  0.1513875990869043E-25
  0.4230769230769231E-01  0.0000000000000000E+00  0.8398818411265505E+00  0.8398808963994279E+00 -0.8391620191742495E+00  0.6440906864382581E-01 -0.8724488951765620E-25  0.2174724657635194E-01  0.2174722603588102E-01  0.1631431491324694E-25
  0.4615384615384616E-01  0.0000000000000000E+00  0.8381819940132671E+00  0.8381810495746977E+00 -0.8374638556772068E+00  0.6459640925213274E-01  0.5280693941740745E-25  0.2180798853521165E-01  0.2180796794353494E-01  0.1154311308824060E-24
  0.5000000000000000E-01  0.0000000000000000E+00  0.8363247202941778E+00  0.8363237761646853E+00 -0.8356084211785915E+00  0.6480150754916261E-01  0.7828178341329232E-25  0.2187447875583273E-01  0.2187445810799721E-01 -0.6177973001594971E-25
  0.5384615384615385E-01  0.0000000000000000E+00  0.8343095870979662E+00  0.8343086432983465E+00 -0.8335952831559295E+00  0.6502451817997097E-01 -0.1374955104837946E-24  0.2194676585382966E-01  0.2194674514485149E-01  0.1180355063026873E-24
  0.5769230769230770E-01  0.0000000000000000E+00  0.8321364339104251E+00  0.8321354904617405E+00 -0.8314242811685629E+00  0.6526557433784534E-01  0.1410906430986919E-24  0.2202489178377053E-01  0.2202487100864214E-01  0.1454543258783190E-25
  0.6153846153846154E-01  0.0000000000000000E+00  0.8298053760872272E+00  0.8298044330108029E+00 -0.8290955303675132E+00  0.6552478686591388E-01 -0.9603318300466198E-25  0.2210889166962939E-01  0.2210887082332668E-01  0.7781440705246278E-26
  0.6538461538461539E-01  0.0000000000000000E+00  0.8273168069880721E+00  0.8273158643054874E+00 -0.8266094236281650E+00  0.6580224340464455E-01 -0.3400793239533652E-25  0.2219879366235609E-01  0.2219877273984591E-01  0.6303691429461573E-25
  0.6923076923076923E-01  0.0000000000000000E+00  0.8246713987019773E+00  0.8246704564350602E+00 -0.8239666322755792E+00  0.6609800759041505E-01  0.9047611705579898E-25  0.2229461882567043E-01  0.2229459782191786E-01  0.5331483280558496E-25
  0.7307692307692308E-01  0.0000000000000000E+00  0.8218701013478656E+00  0.8218691595186800E+00 -0.8211681053865629E+00  0.6641211831015488E-01 -0.1534246819102688E-24  0.2239638105093317E-01  0.2239635996090913E-01 -0.4039387765222651E-25
