# 
# Solution parameters:
# - mu = 1
# - rh = 0.3034
# - Omega_H = 0.96659
# - m = 1
# - c = 1 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.25000046866876674
# - J = 0.061875834183509525
# - Mmat/M = 0.0990691528928891
# - Jmat/J = 0.38568080393006293
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.3136773980617271E+00  0.3136772006767098E+00 -0.3135875299948956E+00  0.8897611738045635E-01  0.0000000000000000E+00  0.6718085076287510E-02  0.6718083748557378E-02  0.0000000000000000E+00
  0.3846153846153846E-02  0.0000000000000000E+00  0.3136509808453690E+00  0.3136507834738763E+00 -0.3135611176854000E+00  0.8897693330664640E-01  0.0000000000000000E+00  0.6718908007472108E-02  0.6718906679640207E-02  0.0000000000000000E+00
  0.7692307692307693E-02  0.0000000000000000E+00  0.3135709469377786E+00  0.3135707495948354E+00 -0.3134810986326650E+00  0.8897940187134439E-01  0.0000000000000000E+00  0.6721401814705033E-02  0.6721400486537374E-02  0.0000000000000000E+00
  0.1153846153846154E-01  0.0000000000000000E+00  0.3134361622973978E+00  0.3134359649909971E+00 -0.3133463390024457E+00  0.8898354768210731E-01  0.0000000000000000E+00  0.6725603813637589E-02  0.6725602484867764E-02  0.0000000000000000E+00
  0.1538461538461539E-01  0.0000000000000000E+00  0.3132455493702232E+00  0.3132453521076343E+00 -0.3131557614469870E+00  0.8898938607242964E-01  0.0000000000000000E+00  0.6731550997125973E-02  0.6731549667467284E-02  0.0000000000000000E+00
  0.1923076923076923E-01  0.0000000000000000E+00  0.3129980920552790E+00  0.3129978948435272E+00 -0.3129083500639459E+00  0.8899692246709609E-01  0.0000000000000000E+00  0.6739279972684500E-02  0.6739278641837172E-02  0.0000000000000000E+00
  0.2307692307692308E-01  0.0000000000000000E+00  0.3126928405879010E+00  0.3126926434339456E+00 -0.3126031552786521E+00  0.8900615176546708E-01  0.0000000000000000E+00  0.6748826899300560E-02  0.6748825566955502E-02  0.0000000000000000E+00
  0.2692307692307692E-01  0.0000000000000000E+00  0.3123289163142537E+00  0.3123287192250697E+00 -0.3122392986178232E+00  0.8901705774811562E-01  0.0000000000000000E+00  0.6760227423916405E-02  0.6760226089757094E-02  0.0000000000000000E+00
  0.3076923076923077E-01  0.0000000000000000E+00  0.3119055163215124E+00  0.3119053193041234E+00 -0.3118159773390033E+00  0.8902961251222920E-01  0.0000000000000000E+00  0.6773516617860077E-02  0.6773515281563546E-02  0.0000000000000000E+00
  0.3461538461538462E-01  0.0000000000000000E+00  0.3114219178878654E+00  0.3114217209493600E+00 -0.3113324688798743E+00  0.8904377594139833E-01  0.0000000000000000E+00  0.6788728913522991E-02  0.6788727574760402E-02  0.0000000000000000E+00
  0.3846153846153846E-01  0.0000000000000000E+00  0.3108774827164859E+00  0.3108772858640227E+00 -0.3107881350915668E+00  0.8905949521544930E-01  0.0000000000000000E+00  0.6805898041591547E-02  0.6805896700028571E-02  0.0000000000000000E+00
  0.4230769230769231E-01  0.0000000000000000E+00  0.3102716609179500E+00  0.3102714641587576E+00 -0.3101824262204506E+00  0.8907670436594504E-01  0.0000000000000000E+00  0.6825056969146938E-02  0.6825055624444076E-02  0.0000000000000000E+00
  0.4615384615384616E-01  0.0000000000000000E+00  0.3096039947063337E+00  0.3096037980477086E+00 -0.3095148846036457E+00  0.8909532388287554E-01  0.0000000000000000E+00  0.6846237838951735E-02  0.6846236490764560E-02  0.0000000000000000E+00
  0.5000000000000000E-01  0.0000000000000000E+00  0.3088741217754324E+00  0.3088739252247366E+00 -0.3087851480446855E+00  0.8911526037789229E-01  0.0000000000000000E+00  0.6869471910243164E-02  0.6869470558222611E-02  0.0000000000000000E+00
  0.5384615384615385E-01  0.0000000000000000E+00  0.3080817783231806E+00  0.3080815818878340E+00 -0.3079929528374302E+00  0.8913640630920040E-01  0.0000000000000000E+00  0.6894789501351859E-02  0.6894788145144478E-02  0.0000000000000000E+00
  0.5769230769230770E-01  0.0000000000000000E+00  0.3072268016944222E+00  0.3072266053818969E+00 -0.3071381364083741E+00  0.8915863977291556E-01  0.0000000000000000E+00  0.6922219934460046E-02  0.6922218573708278E-02  0.0000000000000000E+00
  0.6153846153846154E-01  0.0000000000000000E+00  0.3063091326146971E+00  0.3063089364325112E+00 -0.3062206395500235E+00  0.8918182436530683E-01  0.0000000000000000E+00  0.6951791482805884E-02  0.6951790117148334E-02  0.0000000000000000E+00
  0.6538461538461539E-01  0.0000000000000000E+00  0.3053288169906013E+00  0.3053286209463115E+00 -0.3052405082208957E+00  0.8920580911989896E-01  0.0000000000000000E+00  0.6983531320629731E-02  0.6983529949701472E-02  0.0000000000000000E+00
  0.6923076923076923E-01  0.0000000000000000E+00  0.3042860072555642E+00  0.3042858113567558E+00 -0.3041978948909983E+00  0.8923042852289029E-01  0.0000000000000000E+00  0.7017465476144590E-02  0.7017464099577424E-02  0.0000000000000000E+00
  0.7307692307692308E-01  0.0000000000000000E+00  0.3031809632434924E+00  0.3031807674977725E+00 -0.3030930594152338E+00  0.8925550260976012E-01  0.0000000000000000E+00  0.7053618787796031E-02  0.7053617405218792E-02  0.0000000000000000E+00
  0.7692307692307693E-01  0.0000000000000000E+00  0.3020140525766526E+00  0.3020138569916416E+00 -0.3019263694211017E+00  0.8928083714530692E-01  0.0000000000000000E+00  0.7092014864057527E-02  0.7092013475096382E-02  0.0000000000000000E+00
  0.8076923076923077E-01  0.0000000000000000E+00  0.3007857505582978E+00  0.3007855551416193E+00 -0.3006983002012115E+00  0.8930622388866682E-01  0.0000000000000000E+00  0.7132676046984939E-02  0.7132674651263704E-02  0.0000000000000000E+00
  0.8461538461538462E-01  0.0000000000000000E+00  0.2994966395648858E+00  0.2994964443241572E+00 -0.2994094341054500E+00  0.8933144094413592E-01  0.0000000000000000E+00  0.7175623379729143E-02  0.7175621976869563E-02  0.0000000000000000E+00
  0.8846153846153847E-01  0.0000000000000000E+00  0.2981474079371921E+00  0.2981472128800146E+00 -0.2980604594321115E+00  0.8935625319785437E-01  0.0000000000000000E+00  0.7220876578179217E-02  0.7220875167801302E-02  0.0000000000000000E+00
  0.9230769230769231E-01  0.0000000000000000E+00  0.2967388483741347E+00  0.2967386535080851E+00 -0.2966521688218033E+00  0.8938041283962407E-01  0.0000000000000000E+00  0.7268454006879982E-02  0.7268452588602291E-02  0.0000000000000000E+00
  0.9615384615384616E-01  0.0000000000000000E+00  0.2952718558376402E+00  0.2952716611702591E+00 -0.2951854571624607E+00  0.8940365996832977E-01  0.0000000000000000E+00  0.7318372659337646E-02  0.7318371232777630E-02  0.0000000000000000E+00
  0.1000000000000000E+00  0.0000000000000000E+00  0.2937474249813067E+00  0.2937472305200892E+00 -0.2936613190182189E+00  0.8942572327863034E-01  0.0000000000000000E+00  0.7370648142796295E-02  0.7370646707570592E-02  0.0000000000000000E+00
  0.1038461538461539E+00  0.0000000000000000E+00  0.2921666471199171E+00  0.2921664528723030E+00 -0.2920808455992023E+00  0.8944632082579329E-01  0.0000000000000000E+00  0.7425294667535961E-02  0.7425293223260696E-02  0.0000000000000000E+00
  0.1076923076923077E+00  0.0000000000000000E+00  0.2905307067609441E+00  0.2905305127343078E+00 -0.2904452212933639E+00  0.8946516086476890E-01  0.0000000000000000E+00  0.7482325040710893E-02  0.7482323587001983E-02  0.0000000000000000E+00
  0.1115384615384615E+00  0.0000000000000000E+00  0.2888408777230132E+00  0.2888406839246538E+00 -0.2887557197853408E+00  0.8948194275886261E-01  0.0000000000000000E+00  0.7541750664714757E-02  0.7541749201188232E-02  0.0000000000000000E+00
  0.1153846153846154E+00  0.0000000000000000E+00  0.2870985188697754E+00  0.2870983253069050E+00 -0.2870136997907760E+00  0.8949635795265344E-01  0.0000000000000000E+00  0.7603581540027155E-02  0.7603580066299411E-02  0.0000000000000000E+00
  0.1192307692307692E+00  0.0000000000000000E+00  0.2853050694908133E+00  0.2853048761705486E+00 -0.2852206004377259E+00  0.8950809100317608E-01  0.0000000000000000E+00  0.7667826272466015E-02  0.7667824788154143E-02  0.0000000000000000E+00
  0.1230769230769231E+00  0.0000000000000000E+00  0.2834620443639282E+00  0.2834618512932817E+00 -0.2833779363294945E+00  0.8951682066278015E-01  0.0000000000000000E+00  0.7734492084740681E-02  0.7734490589462725E-02  0.0000000000000000E+00
  0.1269230769230769E+00  0.0000000000000000E+00  0.2815710285354313E+00  0.2815708357212995E+00 -0.2814872923255172E+00  0.8952222100659442E-01  0.0000000000000000E+00  0.7803584832171974E-02  0.7803583325547191E-02  0.0000000000000000E+00
  0.1307692307692308E+00  0.0000000000000000E+00  0.2796336718568127E+00  0.2796334793059660E+00 -0.2795503180786582E+00  0.8952396259702870E-01  0.0000000000000000E+00  0.7875109022417571E-02  0.7875107504066722E-02  0.0000000000000000E+00
  0.1346153846153846E+00  0.0000000000000000E+00  0.2776516833177378E+00  0.2776514910368116E+00 -0.2775687223688785E+00  0.8952171367749190E-01  0.0000000000000000E+00  0.7949067839023032E-02  0.7949066308568592E-02  0.0000000000000000E+00
  0.1384615384615385E+00  0.0000000000000000E+00  0.2756268252159376E+00  0.2756266332114253E+00 -0.2755442672738226E+00  0.8951514138715684E-01  0.0000000000000000E+00  0.8025463168590518E-02  0.8025461625656954E-02  0.0000000000000000E+00
  0.1423076923076923E+00  0.0000000000000000E+00  0.2735609072050529E+00  0.2735607154832998E+00 -0.2734787622173844E+00  0.8950391298847771E-01  0.0000000000000000E+00  0.8104295631341539E-02  0.8104294075555541E-02  0.0000000000000000E+00
  0.1461538461538462E+00  0.0000000000000000E+00  0.2714557802613059E+00  0.2714555888285000E+00 -0.2713740579371186E+00  0.8948769709906160E-01  0.0000000000000000E+00  0.8185564614830736E-02  0.8185563045821430E-02  0.0000000000000000E+00
  0.1500000000000000E+00  0.0000000000000000E+00  0.2693133306094184E+00  0.2693131394715822E+00 -0.2692320404109158E+00  0.8946616491954033E-01  0.0000000000000000E+00  0.8269268310557090E-02  0.8269266727956229E-02  0.0000000000000000E+00
  0.1538461538461539E+00  0.0000000000000000E+00  0.2671354736472695E+00  0.2671352828102528E+00 -0.2670546247824302E+00  0.8943899144921985E-01  0.0000000000000000E+00  0.8355403753209791E-02  0.8355402156651974E-02  0.0000000000000000E+00
  0.1576923076923077E+00  0.0000000000000000E+00  0.2649241479071088E+00  0.2649239573765826E+00 -0.2648437493230655E+00  0.8940585668139482E-01  0.0000000000000000E+00  0.8443966862268589E-02  0.8443965251391423E-02  0.0000000000000000E+00
  0.1615384615384615E+00  0.0000000000000000E+00  0.2626813090898237E+00  0.2626811188712757E+00 -0.2626013694670176E+00  0.8936644677062811E-01  0.0000000000000000E+00  0.8534952485686441E-02  0.8534950860130723E-02  0.0000000000000000E+00
  0.1653846153846154E+00  0.0000000000000000E+00  0.2604089242062626E+00  0.2604087343049907E+00 -0.2603294519533674E+00  0.8932045516452360E-01  0.0000000000000000E+00  0.8628354445365553E-02  0.8628352804775421E-02  0.0000000000000000E+00
  0.1692307692307692E+00  0.0000000000000000E+00  0.2581089658577159E+00  0.2581087762788246E+00 -0.2580299691073265E+00  0.8926758369308860E-01  0.0000000000000000E+00  0.8724165584151946E-02  0.8724163928175032E-02  0.0000000000000000E+00
  0.1730769230769231E+00  0.0000000000000000E+00  0.2557834066846636E+00  0.2557832174330592E+00 -0.2557048932897361E+00  0.8920754360914940E-01  0.0000000000000000E+00  0.8822377814061845E-02  0.8822376142349379E-02  0.0000000000000000E+00
  0.1769230769230769E+00  0.0000000000000000E+00  0.2534342140105931E+00  0.2534340250909808E+00 -0.2533561915416225E+00  0.8914005657397005E-01  0.0000000000000000E+00  0.8922982165472125E-02  0.8922980477679089E-02  0.0000000000000000E+00
  0.1807692307692308E+00  0.0000000000000000E+00  0.2510633447043807E+00  0.2510631561212621E+00 -0.2509858204472957E+00  0.8906485558269410E-01  0.0000000000000000E+00  0.9025968836999439E-02  0.9025967132784652E-02  0.0000000000000000E+00
  0.1846153846153846E+00  0.0000000000000000E+00  0.2486727402822075E+00  0.2486725520398772E+00 -0.2485957212369628E+00  0.8898168582499950E-01  0.0000000000000000E+00  0.9131327245815755E-02  0.9131325524841968E-02  0.0000000000000000E+00
  0.1884615384615385E+00  0.0000000000000000E+00  0.2462643222665416E+00  0.2462641343690878E+00 -0.2461878151463829E+00  0.8889030547688970E-01  0.0000000000000000E+00  0.9239046078143650E-02  0.9239044340077645E-02  0.0000000000000000E+00
  0.1923076923076923E+00  0.0000000000000000E+00  0.2438399878171500E+00  0.2438398002684524E+00 -0.2437639990485252E+00  0.8879048642036075E-01  0.0000000000000000E+00  0.9349113339701271E-02  0.9349111584213912E-02  0.0000000000000000E+00
  0.1961538461538462E+00  0.0000000000000000E+00  0.2414016056457163E+00  0.2414014184494459E+00 -0.2413261413688017E+00  0.8868201488824182E-01  0.0000000000000000E+00  0.9461516405864736E-02  0.9461514632631037E-02  0.0000000000000000E+00
  0.2000000000000000E+00  0.0000000000000000E+00  0.2389510122231571E+00  0.2389508253827782E+00 -0.2388760782929737E+00  0.8856469203233203E-01  0.0000000000000000E+00  0.9576242071345029E-02  0.9576240280044234E-02  0.0000000000000000E+00
