# 
# Solution parameters:
# - mu = 1
# - rh = 0.15
# - Omega_H = 0.95
# - m = 1
# - c = 1 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.4536658821364192
# - J = 0.37737907297678885
# - Mmat/M = 0.8241752418976538
# - Jmat/J = 0.9941945063408592
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.1374163353707285E+00  0.1374162476621162E+00 -0.1380419378735843E+00  0.2137500000001353E-01  0.0000000000000000E+00  0.6286149514372910E-02  0.6286148963144656E-02  0.0000000000000000E+00
  0.3846153846153846E-02  0.0000000000000000E+00  0.1373954178964550E+00  0.1373953303057024E+00 -0.1380210379514707E+00  0.2136961760971984E-01 -0.3428776305328269E-174  0.6290115405498707E-02  0.6290114854541304E-02 -0.5109421845982814E-176
  0.7692307692307693E-02  0.0000000000000000E+00  0.1373321586688090E+00  0.1373320713004297E+00 -0.1379578317100223E+00  0.2135332945525743E-01 -0.1649399062042119E-174  0.6302127740885198E-02  0.6302127190160598E-02 -0.3243169512116282E-178
  0.1153846153846154E-01  0.0000000000000000E+00  0.1372260045249534E+00  0.1372259174030613E+00 -0.1378517664845947E+00  0.2132596109362973E-01  0.9349888843326319E-175  0.6322348265051757E-02  0.6322347714081791E-02  0.2490658856428968E-177
  0.1538461538461539E-01  0.0000000000000000E+00  0.1370766894999390E+00  0.1370766026369575E+00 -0.1377025767197794E+00  0.2128738972918796E-01 -0.1091667391951857E-174  0.6350924268238886E-02  0.6350923716408476E-02 -0.1330144332474162E-176
  0.1923076923076923E-01  0.0000000000000000E+00  0.1368842442701254E+00  0.1368841576740948E+00 -0.1375102933445864E+00  0.2123754662087994E-01 -0.3842981637818053E-175  0.6387987727479992E-02  0.6387987174127336E-02 -0.2553943022568758E-176
  0.2307692307692308E-01  0.0000000000000000E+00  0.1366490002198580E+00  0.1366489138964083E+00 -0.1372752478291976E+00  0.2117641881072763E-01 -0.1962241527485011E-174  0.6433654601351069E-02  0.6433654045792899E-02 -0.7584847444400560E-177
  0.2692307692307692E-01  0.0000000000000000E+00  0.1363715879751607E+00  0.1363715019284383E+00 -0.1369980707154329E+00  0.2110405012773294E-01 -0.1476357088322284E-174  0.6488024291965517E-02  0.6488023733506835E-02  0.2308782842213750E-176
  0.3076923076923077E-01  0.0000000000000000E+00  0.1360529303796662E+00  0.1360528446128049E+00 -0.1366796845925113E+00  0.2102054143084135E-01 -0.9686523627781887E-177  0.6551179284362197E-02  0.6551178722301521E-02 -0.7541493821466992E-177
  0.3461538461538462E-01  0.0000000000000000E+00  0.1356942300826638E+00  0.1356941445980460E+00 -0.1363212916876540E+00  0.2092605007376330E-01  0.1739282345462493E-176  0.6623184969123218E-02  0.6623184402756088E-02  0.1383638343763190E-176
  0.3846153846153846E-01  0.0000000000000000E+00  0.1352969520989486E+00  0.1352968668983697E+00 -0.1359243564309882E+00  0.2082078859494104E-01  0.2793189015236537E-175  0.6704089649605318E-02  0.6704089078227005E-02 -0.1277748869075237E-176
  0.4230769230769231E-01  0.0000000000000000E+00  0.1348628018718164E+00  0.1348627169565958E+00 -0.1354905835258943E+00  0.2070502265660613E-01 -0.1576426793201971E-175  0.6793924730729419E-02  0.6793924153637150E-02  0.2911304285058154E-177
  0.4615384615384616E-01  0.0000000000000000E+00  0.1343936995148051E+00  0.1343936148858641E+00 -0.1350218922001568E+00  0.2057906827686586E-01  0.2980256920981035E-175  0.6892705082023816E-02  0.6892704498518694E-02  0.1811434429117103E-177
  0.5000000000000000E-01  0.0000000000000000E+00  0.1338917510173240E+00  0.1338916666752432E+00 -0.1345203874227869E+00  0.2044328841721443E-01  0.1905929238309365E-175  0.7000429563729744E-02  0.7000428973118459E-02  0.1429527150928621E-177
  0.5384615384615385E-01  0.0000000000000000E+00  0.1333592172694518E+00  0.1333591332145118E+00 -0.1339883289414966E+00  0.2029808900398308E-01 -0.1237873148924446E-175  0.7117081701402417E-02  0.7117081102998733E-02  0.4419523895286788E-177
  0.5769230769230770E-01  0.0000000000000000E+00  0.1327984817901479E+00  0.1327983980223594E+00 -0.1334280990247284E+00  0.2014391447534998E-01 -0.8742184504975771E-178  0.7242630491690290E-02  0.7242629884816346E-02  0.3024714984377667E-177
  0.6153846153846154E-01  0.0000000000000000E+00  0.1322120180320026E+00  0.1322119345511280E+00 -0.1328421697810252E+00  0.1998124295511905E-01  0.2898290695895846E-176  0.7377031319925996E-02  0.7377030703913441E-02  0.5193485656660685E-178
  0.6538461538461539E-01  0.0000000000000000E+00  0.1316023570880943E+00  0.1316022738936625E+00 -0.1322330708809641E+00  0.1981058116025017E-01 -0.1204449098508380E-176  0.7520226968848216E-02  0.7520226343039215E-02 -0.1937209502731060E-177
  0.6923076923076923E-01  0.0000000000000000E+00  0.1309720565482370E+00  0.1309719736395541E+00 -0.1316033584286086E+00  0.1963245915099563E-01 -0.2348363058748745E-176  0.7672148697188814E-02  0.7672148060936830E-02 -0.4926529096826629E-177
  0.7307692307692308E-01  0.0000000000000000E+00  0.1303236711499508E+00  0.1303235885261094E+00 -0.1309555856275022E+00  0.1944742503059782E-01 -0.1125876575848531E-175  0.7832717366961894E-02  0.7832716719632425E-02  0.2148931473681441E-179
  0.7692307692307693E-01  0.0000000000000000E+00  0.1296597257516800E+00  0.1296596434115661E+00 -0.1302922757684564E+00  0.1925603969615400E-01  0.4647329707950292E-176  0.8001844599010913E-02  0.8001843939981955E-02 -0.9830090758507465E-177
  0.8076923076923077E-01  0.0000000000000000E+00  0.1289826910298795E+00  0.1289826089721791E+00 -0.1296158979405153E+00  0.1905887173392956E-01 -0.1956685148485206E-176  0.8179433937612172E-02  0.8179433266274764E-02  0.2832732653486235E-177
  0.8461538461538462E-01  0.0000000000000000E+00  0.1282949621748827E+00  0.1282948803980909E+00 -0.1289288457398219E+00  0.1885649254169983E-01  0.1918124682624958E-175  0.8365382006593420E-02  0.8365381322351869E-02 -0.9848394024381636E-178
