# 
# Solution parameters:
# - rh = 0.22371
# - Omega_H = 0.99793
# - m = 1
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.127692
# - J = 0.00813421
# - j = 0.498867
# - MH/M = 0.996784
# - JH/J = 0.950822
#
# Coordinate transformation
# - c = 2
#
   0.0000000000000000E+00  0.0000000000000000E+00  0.9801340061587462E-01  0.9801335613414905E-01 -0.9801340468519419E-01  0.2016616343043653E-29  0.4994256854034455E-01
  0.2500000000000000E-02  0.0000000000000000E+00  0.9798297209786189E-01  0.9798292766437301E-01 -0.9798297621541661E-01 -0.1798660843166140E-29  0.4993530526940893E-01
  0.5000000000000000E-02  0.0000000000000000E+00  0.9789122651455642E-01  0.9789118217218327E-01 -0.9789123072322249E-01 -0.1903875498625123E-28  0.4991338701559310E-01
  0.7500000000000000E-02  0.0000000000000000E+00  0.9773769848031280E-01  0.9773765423886752E-01 -0.9773770278989903E-01 -0.1223393091919260E-28  0.4987664620099196E-01
  0.1000000000000000E-01  0.0000000000000000E+00  0.9752222912594505E-01  0.9752218499023146E-01 -0.9752223354125222E-01  0.8213666245580879E-29  0.4982494987045751E-01
  0.1250000000000000E-01  0.0000000000000000E+00  0.9724497133680896E-01  0.9724492730975835E-01 -0.9724497586076511E-01 -0.1580698401847651E-28  0.4975820107312937E-01
  0.1500000000000000E-01  0.0000000000000000E+00  0.9690639082047395E-01  0.9690634690402423E-01 -0.9690639545501359E-01 -0.1973340932939640E-28  0.4967634008812043E-01
  0.1750000000000000E-01  0.0000000000000000E+00  0.9650726296386981E-01  0.9650721915937506E-01 -0.9650726771034339E-01  0.1877437986300926E-28  0.4957934547440833E-01
  0.2000000000000000E-01  0.0000000000000000E+00  0.9604866552430481E-01  0.9604862183273877E-01 -0.9604867038368256E-01  0.1940163327858379E-28  0.4946723492189675E-01
  0.2250000000000000E-01  0.0000000000000000E+00  0.9553196730524188E-01  0.9553192372731287E-01 -0.9553197227822829E-01 -0.2370412814698656E-29  0.4934006588004412E-01
  0.2500000000000000E-01  0.0000000000000000E+00  0.9495881306955234E-01  0.9495876960576813E-01 -0.9495881815665089E-01  0.1601025893327046E-28  0.4919793594092278E-01
  0.2750000000000000E-01  0.0000000000000000E+00  0.9433110503535676E-01  0.9433106168607903E-01 -0.9433111023692504E-01 -0.1819022414715583E-28  0.4904098295515965E-01
  0.3000000000000000E-01  0.0000000000000000E+00  0.9365098137866387E-01  0.9365093814414019E-01 -0.9365098669494500E-01 -0.2595913270708432E-29  0.4886938486193659E-01
  0.3250000000000000E-01  0.0000000000000000E+00  0.9292079222982996E-01  0.9292074911021328E-01 -0.9292079766097214E-01  0.3212699812394114E-29  0.4868335921804134E-01
  0.3500000000000000E-01  0.0000000000000000E+00  0.9214307369572269E-01  0.9214303069109035E-01 -0.9214307924179831E-01  0.7088569122338716E-29  0.4848316241586140E-01
  0.3750000000000000E-01  0.0000000000000000E+00  0.9132052046508161E-01  0.9132047757544723E-01 -0.9132052612609895E-01  0.3403352384633849E-29  0.4826908858593011E-01
  0.4000000000000000E-01  0.0000000000000000E+00  0.9045595756130509E-01  0.9045591478662500E-01 -0.9045596333721491E-01 -0.1334823511145053E-28  0.4804146818605977E-01
