# 
# Solution parameters:
# - rh = 0.01
# - Omega_H = 0.90
# - m = 1
# - c = 1 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 1.11417
# - J = 1.14200
# - MH/M = 0.00444
# - JH/J = 7.850e-7
# - AH = 0.00178
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.1747434224064879E+00  0.1747517343908874E+00 -0.1850783982410324E+00  0.0000000000000000E+00  0.9000000000004569E-04
  0.1251564455569462E-02  0.0000000000000000E+00  0.1747409613643187E+00  0.1747492314363493E+00 -0.1850758951240511E+00  0.0000000000000000E+00  0.8932327162200555E-04
  0.2503128911138924E-02  0.0000000000000000E+00  0.1747338608815113E+00  0.1747420519675713E+00 -0.1850687151526720E+00  0.0000000000000000E+00  0.8738785014531097E-04
  0.3754693366708385E-02  0.0000000000000000E+00  0.1747230942813217E+00  0.1747311998657721E+00 -0.1850578621653678E+00  0.0000000000000000E+00  0.8442933970414525E-04
  0.5006257822277847E-02  0.0000000000000000E+00  0.1747099614871801E+00  0.1747179815326087E+00 -0.1850446425037936E+00  0.0000000000000000E+00  0.8076781361716681E-04
  0.6257822277847309E-02  0.0000000000000000E+00  0.1746957141398107E+00  0.1747036514883073E+00 -0.1850303106207235E+00  0.0000000000000000E+00  0.7672449118798908E-04
  0.7509386733416771E-02  0.0000000000000000E+00  0.1746813396783864E+00  0.1746891984931777E+00 -0.1850158552098372E+00  0.0000000000000000E+00  0.7256811707212065E-04
  0.8760951188986232E-02  0.0000000000000000E+00  0.1746675016015395E+00  0.1746752865451968E+00 -0.1850019402084168E+00  0.0000000000000000E+00  0.6849460332358159E-04
  0.1001251564455569E-01  0.0000000000000000E+00  0.1746545789183518E+00  0.1746622947294991E+00 -0.1849889446490216E+00  0.0000000000000000E+00  0.6463039135531070E-04
  0.1126408010012516E-01  0.0000000000000000E+00  0.1746427420351074E+00  0.1746503933026048E+00 -0.1849770387439162E+00  0.0000000000000000E+00  0.6104672131588916E-04
  0.1251564455569462E-01  0.0000000000000000E+00  0.1746320265306232E+00  0.1746396175739413E+00 -0.1849662577657727E+00  0.0000000000000000E+00  0.5777578599105397E-04
  0.1376720901126408E-01  0.0000000000000000E+00  0.1746223899638177E+00  0.1746299247776207E+00 -0.1849565589182348E+00  0.0000000000000000E+00  0.5482447638784566E-04
  0.1501877346683354E-01  0.0000000000000000E+00  0.1746137503196521E+00  0.1746212325582887E+00 -0.1849478598205467E+00  0.0000000000000000E+00  0.5218455915494594E-04
  0.1627033792240300E-01  0.0000000000000000E+00  0.1746060098137342E+00  0.1746134427992860E+00 -0.1849400623346322E+00  0.0000000000000000E+00  0.4983959639505440E-04
  0.1752190237797246E-01  0.0000000000000000E+00  0.1745990685516203E+00  0.1746064552945441E+00 -0.1849330662360946E+00  0.0000000000000000E+00  0.4776937176390929E-04
  0.1877346683354193E-01  0.0000000000000000E+00  0.1745928317235951E+00  0.1746001749490125E+00 -0.1849267764139381E+00  0.0000000000000000E+00  0.4595257714016590E-04
  0.2002503128911139E-01  0.0000000000000000E+00  0.1745872129194243E+00  0.1745945150949407E+00 -0.1849211061862958E+00  0.0000000000000000E+00  0.4436835428963936E-04
  0.2127659574468085E-01  0.0000000000000000E+00  0.1745821352337236E+00  0.1745893985965106E+00 -0.1849159784046401E+00  0.0000000000000000E+00  0.4299711332597008E-04
  0.2252816020025031E-01  0.0000000000000000E+00  0.1745775311854665E+00  0.1745847577674699E+00 -0.1849113253710883E+00  0.0000000000000000E+00  0.4182090996070273E-04
  0.2377972465581978E-01  0.0000000000000000E+00  0.1745733420543822E+00  0.1745805337051787E+00 -0.1849070881722055E+00  0.0000000000000000E+00  0.4082356300320647E-04
  0.2503128911138924E-01  0.0000000000000000E+00  0.1745695169759535E+00  0.1745766753831522E+00 -0.1849032157713512E+00  0.0000000000000000E+00  0.3999062570660872E-04
  0.2628285356695870E-01  0.0000000000000000E+00  0.1745660119811492E+00  0.1745731386884343E+00 -0.1848996640459104E+00  0.0000000000000000E+00  0.3930928044643996E-04
  0.2753441802252816E-01  0.0000000000000000E+00  0.1745627890757485E+00  0.1745698854987462E+00 -0.1848963948643269E+00  0.0000000000000000E+00  0.3876819825273430E-04
  0.2878598247809762E-01  0.0000000000000000E+00  0.1745598154027884E+00  0.1745668828429798E+00 -0.1848933752465100E+00  0.0000000000000000E+00  0.3835738730481294E-04
  0.3003754693366708E-01  0.0000000000000000E+00  0.1745570625033719E+00  0.1745641021602789E+00 -0.1848905766228470E+00  0.0000000000000000E+00  0.3806804382296536E-04
  0.3128911138923655E-01  0.0000000000000000E+00  0.1745545056759805E+00  0.1745615186578387E+00 -0.1848879741919466E+00  0.0000000000000000E+00  0.3789241234777057E-04
  0.3254067584480601E-01  0.0000000000000000E+00  0.1745521234274840E+00  0.1745591107605991E+00 -0.1848855463702910E+00  0.0000000000000000E+00  0.3782365858138036E-04
  0.3379224030037547E-01  0.0000000000000000E+00  0.1745498970058760E+00  0.1745568596428364E+00 -0.1848832743237917E+00  0.0000000000000000E+00  0.3785575576298762E-04
  0.3504380475594493E-01  0.0000000000000000E+00  0.1745478100041639E+00  0.1745547488310654E+00 -0.1848811415706660E+00  0.0000000000000000E+00  0.3798338433065575E-04
  0.3629536921151439E-01  0.0000000000000000E+00  0.1745458480251482E+00  0.1745527638679591E+00 -0.1848791336453345E+00  0.0000000000000000E+00  0.3820184399124589E-04
  0.3754693366708386E-01  0.0000000000000000E+00  0.1745439983978699E+00  0.1745508920280533E+00 -0.1848772378141059E+00  0.0000000000000000E+00  0.3850697703790718E-04
  0.3879849812265332E-01  0.0000000000000000E+00  0.1745422499377491E+00  0.1745491220772395E+00 -0.1848754428346580E+00  0.0000000000000000E+00  0.3889510167248836E-04
